"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    
          0,           0,         255,      -5.759849493,      -4.299062424,      -4.799739239,      -8.324889357
          0,           0,         256,      -5.767404825,      -4.301032692,      -4.806176076,      -8.322450961
          0,           0,         257,       -5.77475369,      -4.303035653,        -4.8123502,      -8.320071314
          0,           0,         258,      -5.781794833,      -4.305054321,      -4.818263966,       -8.31774959
          0,           0,         259,       -5.78843118,      -4.307071089,      -4.823922853,      -8.315492747
          0,           0,         260,      -5.794577714,      -4.309068371,      -4.829334645,      -8.313283132
          0,           0,         261,      -5.800168767,      -4.311029241,      -4.834508657,      -8.311116209
          0,           0,         262,      -5.805163971,      -4.312938037,      -4.839455044,       -8.30898372
          0,           0,         263,      -5.809552199,        -4.3147809,      -4.844184235,      -8.306882647
          0,           0,         264,        -5.8133531,      -4.316546221,      -4.848706508,      -8.304801849
          0,           0,         265,      -5.816616133,      -4.318224974,      -4.853031717,      -8.302726478
          0,           0,         266,      -5.819417359,      -4.319810929,      -4.857169164,      -8.300650894
          0,           0,         267,      -5.821854532,      -4.321300722,      -4.861127596,      -8.298552051
          0,           0,         268,      -5.824041187,      -4.322693809,      -4.864915306,      -8.296446296
          0,           0,         269,      -5.826100426,      -4.323992297,      -4.868540303,      -8.294332596
          0,           0,         270,      -5.828158988,      -4.325200665,       -4.87201054,      -8.292203124
          0,           0,         271,      -5.830342015,      -4.326325426,      -4.875334153,      -8.290045132
          0,           0,         272,      -5.832768736,      -4.327374715,      -4.878519686,      -8.287861577
          0,           0,         273,      -5.835549099,      -4.328357874,      -4.881576297,      -8.285621772
          0,           0,         274,        -5.8387813,      -4.329285017,      -4.884513899,      -8.283359818
          0,           0,         275,      -5.842550033,       -4.33016662,      -4.887343247,      -8.281085196
          0,           0,         276,      -5.846925299,      -4.331013144,      -4.890075925,       -8.27877874
          0,           0,         277,      -5.851961585,      -4.331834713,      -4.892724253,      -8.276446193
          0,           0,         278,      -5.857697302,      -4.332640837,      -4.895301104,      -8.274087255
          0,           0,         279,      -5.864154365,      -4.333440208,      -4.897819638,      -8.271707908
          0,           0,         280,      -5.871337862,      -4.334240539,      -4.900292976,      -8.269314189
          0,           0,         281,      -5.879235815,      -4.335048472,      -4.902733826,      -8.266909181
          0,           0,         282,       -5.88781904,      -4.335869529,      -4.905154092,      -8.264472782
          0,           0,         283,      -5.897041208,      -4.336708109,      -4.907564487,      -8.262016046
          0,           0,         284,      -5.906839175,      -4.337567518,      -4.909974181,      -8.259555386
          0,           0,         285,      -5.917133737,      -4.338450035,      -4.912390502,      -8.257069596
          0,           0,         286,      -5.927830924,      -4.339356995,       -4.91481872,       -8.25458467
          0,           0,         287,      -5.938823958,      -4.340288892,      -4.917261924,      -8.252107568
          0,           0,         288,      -5.949995959,       -4.34124549,      -4.919721005,      -8.249633668
          0,           0,         289,       -5.96122339,      -4.342225951,      -4.922194745,      -8.247165384
          0,           0,         290,      -5.972380166,      -4.343228951,       -4.92468002,      -8.244706187
          0,           0,         291,      -5.983342162,      -4.344252804,      -4.927172087,      -8.242238765
          0,           0,         292,        -5.9939918,      -4.345295584,       -4.92966496,      -8.239788784
          0,           0,         293,      -6.004222243,      -4.346355227,      -4.932151837,      -8.237350741
          0,           0,         294,      -6.013940721,      -4.347429636,      -4.934625547,      -8.234904512
          0,           0,         295,      -6.023070579,      -4.348516765,      -4.937078998,      -8.232478587
          0,           0,         296,      -6.031551783,       -4.34961469,      -4.939505588,      -8.230074123
          0,           0,         297,      -6.039339868,      -4.350721663,      -4.941899541,       -8.22770113
          0,           0,         298,      -6.046403548,       -4.35183615,      -4.944256157,      -8.225344758
          0,           0,         299,      -6.052721485,      -4.352956854,      -4.946571945,      -8.222997393
          0,           0,         300,      -6.058278815,      -4.354082713,      -4.948844634,      -8.220662839
          0,           0,         301,        -6.0630641,      -4.355212894,       -4.95107307,      -8.218344484
          0,           0,         302,      -6.067067297,      -4.356346765,      -4.953256998,      -8.216041657
          0,           0,         303,      -6.070279145,      -4.357483858,      -4.955396752,      -8.213750565
          0,           0,         304,      -6.072692111,      -4.358623825,      -4.957492876,      -8.211448208
          0,           0,         305,      -6.074302781,      -4.359766391,      -4.959545722,      -8.209152253
          0,           0,         306,      -6.075115306,      -4.360911297,      -4.961555036,      -8.206869836
          0,           0,         307,      -6.075145306,       -4.36205826,      -4.963519599,      -8.204575463
          0,           0,         308,      -6.074423541,      -4.363206919,      -4.965436914,      -8.202291689
          0,           0,         309,      -6.072998681,      -4.364356802,       -4.96730301,      -8.200018947
          0,           0,         310,      -6.070938654,      -4.365507299,      -4.969112344,         -8.197735
          0,           0,         311,      -6.068330294,      -4.366657636,      -4.970857847,      -8.195446308
          0,           0,         312,      -6.065277298,      -4.367806872,      -4.972531091,      -8.193168925
          0,           0,         313,      -6.061896763,      -4.368953899,      -4.974122585,      -8.190901666
          0,           0,         314,      -6.058314757,      -4.370097453,      -4.975622189,      -8.188638255
          0,           0,         315,      -6.054661436,      -4.371236131,      -4.977019609,      -8.186370778
          0,           0,         316,      -6.051066238,      -4.372368422,       -4.97830496,      -8.184082457
          0,           0,         317,      -6.047653517,      -4.373492736,      -4.979469348,      -8.181758106
          0,           0,         318,      -6.044538908,      -4.374607438,      -4.980505446,      -8.179427081
          0,           0,         319,       -6.04182651,      -4.375710884,      -4.981408018,       -8.17709256
          0,           0,         320,      -6.039606911,      -4.376801459,      -4.982174365,      -8.174742628
          0,           0,         321,      -6.037955943,      -4.377877611,      -4.982804648,      -8.172392995
          0,           0,         322,      -6.036934061,      -4.378937882,      -4.983302103,      -8.170047021
          0,           0,         323,      -6.036586199,      -4.379980936,      -4.983673089,      -8.167700838
          0,           0,         324,      -6.036941958,      -4.381005588,      -4.983927012,      -8.165337573
          0,           0,         325,      -6.038016024,      -4.382010824,        -4.9840761,      -8.162969162
          0,           0,         326,      -6.039808739,      -4.382995816,      -4.984135069,      -8.160593436
          0,           0,         327,      -6.042306762,       -4.38395994,      -4.984120689,      -8.158204648
          0,           0,         328,      -6.045483808,      -4.384902784,      -4.984051296,      -8.155800368
          0,           0,         329,      -6.049301474,      -4.385824155,      -4.983946248,      -8.153395876
          0,           0,         330,      -6.053710153,      -4.386724084,      -4.983825391,       -8.15099343
